SummaryOPenDTS,Non TGC_CV,UncorrectedCV,AmbientCV,Graph_CV,Delivery,Non visible range
01-Oct-22 13:30,-2.169997692,,-12.74909973,0,,
01-Oct-22 13:40,0,0,0,0,,
01-Oct-22 13:50,0,0,0,0,,
01-Oct-22 14:00,0,0,0,0,,
01-Oct-22 14:10,-1.039999962,-0.664023399,-0.664023399,-0.664023399,,
01-Oct-22 14:20,0,-2.325195313,-2.325195313,-2.325195313,,
01-Oct-22 14:30,1.068086624,1.096406937,1.096406937,1.096406937,,
01-Oct-22 14:40,-1.538085938,0,0,0,,
01-Oct-22 14:50,0,0,0,0,,
01-Oct-22 15:00,0,0,0,0,,
01-Oct-22 15:10,-0.459999084,-0.351600647,-0.351600647,-0.351600647,,
01-Oct-22 15:20,0,0,0,0,,
01-Oct-22 15:30,1.060001373,2.218204498,2.218204498,2.218204498,,
01-Oct-22 15:40,0,0,0,0,,
01-Oct-22 15:50,-0.36000061,-1.866836548,-1.866836548,-1.866836548,,
01-Oct-22 16:00,-0.36000061,-1.866836548,-1.866836548,-1.866836548,,
01-Oct-22 16:10,-1.36000061,-1.866836548,-1.866836548,-1.866836548,,
01-Oct-22 16:20,-0.36000061,-1.866836548,-1.866836548,-1.866836548,,
01-Oct-22 16:30,-0.36000061,,-1.866836548,-1.866836548,,
01-Oct-22 16:40,-1.088516235,,-1.866836548,-1.866836548,,
01-Oct-22 16:50,-1.509999752,,-1.87621069,-1.87621069,,
01-Oct-22 16:55,-2.639999866,,-0.956406116,-0.956406116,,
01-Oct-22 17:05,-1.639999866,,-0.956406116,-0.956406116,,
01-Oct-22 17:15,-2.209999561,,-2.109413624,-2.109413624,,
01-Oct-22 17:25,-2.209999561,,-2.109413624,-2.109413624,,
01-Oct-22 17:35,-2.209999561,,-2.109413624,-2.109413624,,
01-Oct-22 17:45,-3.209999561,,-2.109413624,-2.109413624,,
01-Oct-22 17:55,-2.639999866,,-1.379257679,-1.379257679,,
01-Oct-22 18:05,-2.639999866,,-3.696640491,-3.696640491,,
01-Oct-22 18:15,-2.639999866,,-1.379257679,-1.379257679,,
01-Oct-22 18:25,-2.639999866,,-3.696640491,-3.696640491,,
01-Oct-22 18:35,-2.639999866,,-1.379257679,-1.379257679,,
01-Oct-22 18:45,-2.639999866,,-1.379257679,-1.379257679,,
01-Oct-22 18:55,-2.639999866,,-1.379257679,-1.379257679,,
01-Oct-22 19:05,-2.639999866,,-1.379257679,-1.379257679,,
01-Oct-22 19:15,-2.639999866,,-1.379257679,-1.379257679,,
01-Oct-22 19:25,-2.639999866,,-1.379257679,-1.379257679,,
01-Oct-22 19:35,-2.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 19:45,-2.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 19:55,-2.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 20:05,-1.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 20:15,-2.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 20:25,-2.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 20:35,-2.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 20:45,-1.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 20:55,-2.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 21:05,-2.579999924,,-1.950117111,-1.950117111,,
01-Oct-22 21:15,-2.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 21:25,-2.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 21:35,-1.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 21:45,-2.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 21:55,-1.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 22:05,-2.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 22:16,-1.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 22:26,-1.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 22:36,-1.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 22:46,-1.579999924,,-1.950117111,-0.619784236,,
01-Oct-22 22:56,-1.579999924,,0.363359451,1.693692327,,
01-Oct-22 23:06,-1.129999161,,-0.838006973,0.492325902,,
01-Oct-22 23:16,-1.129999161,,-0.838006973,0.492325902,,
01-Oct-22 23:26,-2.129999161,,-0.838006973,0.492325902,,
01-Oct-22 23:36,-2.129999161,,-0.838006973,0.492325902,,
01-Oct-22 23:46,-2.129999161,,-0.838006973,0.492325902,,
01-Oct-22 23:56,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 00:06,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 00:16,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 00:26,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 00:36,-3.129999161,,-0.838006973,0.492325902,,
02-Oct-22 00:46,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 00:56,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 01:06,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 01:16,-3.129999161,,-0.838006973,0.492325902,,
02-Oct-22 01:26,-1.129999161,,-0.838006973,0.492325902,,
02-Oct-22 01:36,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 01:46,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 01:56,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 02:06,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 02:16,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 02:26,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 02:36,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 02:46,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 02:56,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 03:06,-1.129999161,,-0.838006973,0.492325902,,
02-Oct-22 03:16,-1.129999161,,-0.838006973,0.492325902,,
02-Oct-22 03:26,-1.129999161,,-0.838006973,0.492325902,,
02-Oct-22 03:36,-2.129999161,,-0.838006973,0.492325902,,
02-Oct-22 03:46,1,0,0,0,,
02-Oct-22 03:56,1,0,0,0,,
02-Oct-22 04:06,1,0,0,0,,
02-Oct-22 04:16,1,0,0,0,,
02-Oct-22 04:26,1,0,0,0,,
02-Oct-22 04:36,0,,0,0,,
02-Oct-22 04:46,1,,0,0,,
02-Oct-22 04:56,1,,0,0,,
02-Oct-22 05:06,1,,0,0,,
02-Oct-22 05:16,1,,0,0,,
02-Oct-22 05:26,2,,0,0,,
02-Oct-22 05:36,1,,0,0,,
02-Oct-22 05:46,1,,0,0,,
02-Oct-22 05:56,1,,0,0,,
02-Oct-22 06:06,1,,0,0,,
02-Oct-22 06:16,2,,2.313476563,2.313476563,,
02-Oct-22 06:27,1,,0,0,,
02-Oct-22 06:37,2,,2.313476563,2.313476563,,
02-Oct-22 06:47,1,,0,0,,
02-Oct-22 06:57,1,,0,0,,
02-Oct-22 07:07,3.379000187,,1.379000068,1.379000068,,
02-Oct-22 07:17,0.879999638,,0.942499518,0.942499518,,
02-Oct-22 07:27,1.879999638,,0.942499518,0.942499518,,
02-Oct-22 07:37,0.170000553,,0.866289496,0.866289496,,
02-Oct-22 07:47,0.170000553,,0.866289496,0.866289496,,
02-Oct-22 07:57,0.170000553,,0.866289496,0.866289496,,
02-Oct-22 08:07,-0.829999447,,-1.444257379,-1.444257379,,
02-Oct-22 08:17,0.170000553,,0.866289496,0.866289496,,
02-Oct-22 08:27,0.170000553,,0.866289496,0.866289496,,
02-Oct-22 08:37,-0.829999447,,-1.444257379,-1.444257379,,
02-Oct-22 08:47,0.170000553,,0.866289496,0.866289496,,
02-Oct-22 08:57,0.170000553,,0.866289496,0.866289496,,
02-Oct-22 09:07,0.170000553,,0.866289496,0.866289496,,
02-Oct-22 09:17,0.170000553,,0.866289496,0.866289496,,
02-Oct-22 09:27,2.792070866,,0.866289496,0.866289496,,
02-Oct-22 09:37,1.229998112,,0.751482368,0.751482368,,
02-Oct-22 09:47,-1.730001926,,-1.137228608,-1.137228608,,
02-Oct-22 10:02,-0.290001869,,0.682654262,0.682654262,,
02-Oct-22 10:07,-1.290001869,,-1.625939488,-1.625939488,,
02-Oct-22 10:17,-1.290001869,,0.682654262,0.682654262,,
02-Oct-22 10:27,-1.110001802,,-0.753556609,-0.753556609,,
02-Oct-22 10:37,-2.190003633,,-0.691956878,-0.691956878,,
02-Oct-22 10:47,-1.900002718,,-1.300393462,-1.300393462,,
02-Oct-22 10:57,-3.900002718,,-3.605081081,-3.605081081,,
02-Oct-22 11:07,-3.900002718,,-3.605081081,-3.605081081,,
02-Oct-22 11:17,-3.900002718,,-3.605081081,-3.605081081,,
02-Oct-22 11:27,-4.90000248,,-2.042581081,-2.042581081,,
02-Oct-22 11:37,-4.90000248,,-2.042581081,-2.042581081,,
02-Oct-22 11:47,-3.320004463,,-1.426450253,-1.426450253,,
02-Oct-22 11:57,-3.320004463,,-1.426450253,-1.426450253,,
02-Oct-22 12:07,-3.590004444,,-1.298012733,-1.298012733,,
02-Oct-22 12:17,-5.660004139,,-3.872895241,-3.872895241,,
02-Oct-22 12:27,-5.580004215,,-1.98918438,-1.98918438,,
02-Oct-22 12:37,-5.580004215,,-1.98918438,-1.98918438,,
02-Oct-22 12:47,-5.43000412,,-1.138988972,-1.138988972,,
02-Oct-22 12:57,-6.480003357,,-2.952660084,-1.662567616,,
02-Oct-22 13:07,-6.480003357,,-2.952660084,-1.662567616,,
02-Oct-22 13:17,-6.480003357,,-2.952660084,-1.662567616,,
02-Oct-22 13:27,-6.480003357,,-2.952660084,-1.662567616,,
02-Oct-22 13:37,-6.480003357,,-2.952660084,-1.662567616,,
02-Oct-22 13:47,-6.600002766,,-1.964261055,-0.674168587,,
02-Oct-22 14:02,-6.600002766,,-1.964261055,-0.674168587,,
02-Oct-22 14:07,-7.100002766,,-2.601956367,-1.311863899,,
02-Oct-22 14:17,-8.100002289,,-2.601956367,-1.311863899,,
02-Oct-22 14:27,-8.100002289,,-4.897854805,-3.607762337,,
02-Oct-22 14:37,-8.650001526,,-3.213479042,-1.923386574,,
02-Oct-22 14:47,-7.920001507,,-3.07234621,-1.782253742,,
02-Oct-22 14:57,-7.920001507,,-3.07234621,-1.782253742,,
02-Oct-22 15:07,-8.920001984,,-3.07234621,-1.782253742,,
02-Oct-22 15:18,-8.920001984,,-3.07234621,-1.782253742,,
02-Oct-22 15:28,-7.920001984,,-3.07234621,-1.782253742,,
02-Oct-22 15:38,-7.920001984,,-3.07234621,-1.782253742,,
02-Oct-22 15:48,-7.920001984,,-3.07234621,-1.782253742,,
02-Oct-22 15:58,-7.920001984,,-3.07234621,-1.782253742,,
02-Oct-22 16:08,-7.920001507,,-2.952228546,-1.662136078,,
02-Oct-22 16:18,-7.920001507,,-2.952228546,-1.662136078,,
02-Oct-22 16:28,-9.120002747,,-3.122932434,-1.832839966,,
02-Oct-22 16:38,-9.120002747,,-3.122932434,-1.832839966,,
02-Oct-22 16:48,-10.12000275,,-3.122932434,-1.832839966,,
02-Oct-22 16:58,-10.12000275,,-3.122932434,-1.832839966,,
02-Oct-22 17:08,-10.12000275,,-5.412971497,-4.122879028,,
02-Oct-22 17:18,-9.120002747,,-3.122932434,-1.832839966,,
02-Oct-22 17:28,-10.12000275,,-5.412971497,-4.122879028,,
02-Oct-22 17:38,-9.120002747,,-3.122932434,-1.832839966,,
02-Oct-22 17:48,-10.12000275,,-5.412971497,-4.122879028,,
02-Oct-22 18:03,-10.12000275,,-5.412971497,-4.122879028,,
02-Oct-22 18:08,-10.12000275,,-3.122932434,-1.832839966,,
02-Oct-22 18:18,-9.120002747,,-3.122932434,-1.832839966,,
02-Oct-22 18:28,-9.120002747,,-3.122932434,-1.832839966,,
02-Oct-22 18:38,-9.120002747,,-3.122932434,-1.832839966,,
02-Oct-22 18:48,-9.120002747,,-3.122932434,-1.832839966,,
02-Oct-22 18:58,-9.120002747,,-3.122932434,-1.832839966,,
02-Oct-22 19:08,-9.119843483,,-2.12277317,-0.832680702,,
02-Oct-22 19:18,-10.02999973,,-2.12277317,-0.832680702,,
02-Oct-22 19:28,-10.02999973,,-4.41183567,-3.121743202,,
02-Oct-22 19:38,-10.02999973,,-4.41183567,-3.121743202,,
02-Oct-22 19:48,-10.02999973,,-4.41183567,-3.121743202,,
02-Oct-22 19:58,-10.02999973,,-4.41183567,-3.121743202,,
02-Oct-22 20:08,-10.02999973,,-4.41183567,-3.121743202,,
02-Oct-22 20:18,-9.590000153,,-4.125156403,-2.835063934,,
02-Oct-22 20:28,-10.59000015,,-4.125156403,-2.835063934,,
02-Oct-22 20:38,-10.84000111,,-4.389805794,-3.099713326,,
02-Oct-22 20:48,-10.84000111,,-4.389805794,-3.099713326,,
02-Oct-22 21:08,-11.39875126,,-3.948555946,-2.658463478,,
02-Oct-22 21:18,-11.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 21:28,-11.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 21:38,-10.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 21:48,-11.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 21:58,-11.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 22:08,-11.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 22:18,-10.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 22:28,-11.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 22:38,-10.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 22:48,-10.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 22:58,-10.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 23:08,-10.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 23:18,-10.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 23:28,-10.68000126,,-3.948555946,-2.658463478,,
02-Oct-22 23:38,-9.680001259,,-3.948555946,-2.658463478,,
02-Oct-22 23:48,-9.680001259,,-3.948555946,-2.658463478,,
02-Oct-22 23:58,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 00:09,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 00:19,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 00:29,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 00:39,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 00:49,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 01:09,-9.680001259,,-3.948555946,-2.658463478,,
03-Oct-22 01:19,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 01:29,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 01:39,-9.680001259,,-3.948555946,-2.658463478,,
03-Oct-22 01:49,-9.680001259,,-1.663399696,-0.373307228,,
03-Oct-22 01:59,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 02:09,-9.680001259,,-3.948555946,-2.658463478,,
03-Oct-22 02:19,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 02:29,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 02:39,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 02:49,-9.680001259,,-3.948555946,-2.658463478,,
03-Oct-22 02:59,-10.68000126,,-3.948555946,-2.658463478,,
03-Oct-22 03:09,-9.680001259,,-1.663399696,-0.373307228,,
03-Oct-22 03:19,-9.680001259,,-1.663399696,-0.373307228,,
03-Oct-22 03:29,-9.680001259,,-3.948555946,-2.658463478,,
03-Oct-22 03:39,-9.680001259,,-1.663399696,-0.373307228,,
03-Oct-22 03:49,-11.83000278,,-5.674729347,-4.384636879,,
03-Oct-22 03:59,-11.83000278,,-5.674729347,-4.384636879,,
03-Oct-22 04:09,-11.83000278,,-5.674729347,-4.384636879,,
03-Oct-22 04:19,-11.83000278,,-5.674729347,-4.384636879,,
03-Oct-22 04:29,-11.81000233,,-6.081486702,-4.791394234,,
03-Oct-22 04:39,-12.78000259,,-6.473361969,-5.183269501,,
03-Oct-22 04:49,-11.78000259,,-6.473361969,-5.183269501,,
03-Oct-22 04:59,-11.78000259,,-6.473361969,-5.183269501,,
03-Oct-22 05:09,-11.09000206,,-5.618322372,-4.328229904,,
03-Oct-22 05:19,-11.09000206,,-5.618322372,-4.328229904,,
03-Oct-22 05:29,-11.60000229,,-6.079494476,-4.789402008,,
03-Oct-22 05:39,-10.60000229,,-6.079494476,-4.789402008,,
03-Oct-22 05:49,-10.6361351,,-6.079494476,-4.789402008,,
03-Oct-22 05:59,-10.66000366,,-6.29574585,-5.005653381,,
03-Oct-22 06:09,-10.56000328,,-9.084417343,-6.549589634,,
03-Oct-22 06:19,-9.740003586,,-7.675550461,-5.140722752,,
03-Oct-22 06:29,-10.74000359,,-9.950941086,-7.416113377,,
03-Oct-22 06:39,-9.740003586,,-7.675550461,-5.140722752,,
03-Oct-22 06:49,-4.758991241,,-3.969928741,-2.673806667,,
03-Oct-22 06:59,-9.240001678,,-8.011486053,-5.47903347,,
03-Oct-22 07:09,-9.240001678,,-8.011486053,-5.47903347,,
03-Oct-22 07:19,-8.710000992,,-9.750040054,-7.217587471,,
03-Oct-22 07:29,-10.44046974,,-9.750040054,-7.217587471,,
03-Oct-22 07:39,-8.750000954,,-10.22754002,-7.695087433,,
03-Oct-22 07:49,-9.870000839,,-9.159063339,-6.626610756,,
03-Oct-22 07:59,-9.870000839,,-11.42761803,-8.895165443,,
03-Oct-22 08:09,-10.66000175,,-13.92660332,-11.39415073,,
03-Oct-22 08:19,-11.66000175,,-13.92660332,-11.39415073,,
03-Oct-22 08:30,-10.87000275,,-11.733284,-9.200831413,,
03-Oct-22 08:40,-10.87000275,,-14.00086212,-11.46840954,,
03-Oct-22 08:50,-10.87000275,,-14.00086212,-11.46840954,,
03-Oct-22 09:00,-10.87000275,,-11.733284,-9.200831413,,
03-Oct-22 09:10,-10.87000275,,-14.00086212,-11.46840954,,
03-Oct-22 09:20,-10.87000275,,-14.00086212,-11.46840954,,
03-Oct-22 09:30,-10.87000275,,-11.733284,-9.200831413,,
03-Oct-22 09:40,-10.87000275,,-11.733284,-9.200831413,,
03-Oct-22 09:50,-9.870002747,,-11.733284,-9.200831413,,
03-Oct-22 10:00,-9.630004883,,-11.73449707,-9.202044487,,
03-Oct-22 10:10,-9.630004883,,-11.73449707,-9.202044487,,
03-Oct-22 10:20,-8.630004883,,-11.73449707,-9.202044487,,
03-Oct-22 10:30,-9.630004883,,-11.73449707,-9.202044487,,
03-Oct-22 10:40,-9.630004883,,-11.73449707,-9.202044487,,
03-Oct-22 10:50,-6.917114258,,-11.73449707,-9.202044487,,
03-Oct-22 11:00,-8.790008545,,-13.21676636,-10.68431377,,
03-Oct-22 11:10,-9.790008545,,-15.47360229,-12.94114971,,
03-Oct-22 11:20,-8.920009613,,-15.20516586,-12.67271328,,
03-Oct-22 11:30,-8.050009727,,-14.09786129,-11.56540871,,
03-Oct-22 11:40,-6.820010185,,-13.653018,-11.12056541,,
03-Oct-22 11:50,-7.150008202,,-14.00840664,-11.47595406,,
03-Oct-22 12:00,-8.150008202,,-14.00840664,-11.47595406,,
03-Oct-22 12:05,-7.150008202,,-14.00840664,-11.47595406,,
03-Oct-22 12:15,-8.150008202,,-14.00840664,-11.47595406,,
03-Oct-22 12:25,-8.150008202,,-14.00840664,-11.47595406,,
03-Oct-22 12:35,-8.150008202,,-14.00840664,-11.47595406,,
03-Oct-22 12:45,-7.55000782,,-14.91035938,-12.3779068,,
03-Oct-22 12:55,-7.55000782,,-14.91035938,-12.3779068,,
03-Oct-22 13:05,-7.94000721,,-15.03278065,-12.50032806,,
03-Oct-22 13:15,-3.329908371,,-11.67072868,-9.1382761,,
03-Oct-22 13:25,-7.980007172,,-14.77395248,-12.2414999,,
03-Oct-22 13:35,-7.600002289,,-15.28554916,-12.75309658,,
03-Oct-22 13:45,-7.600002289,,-15.28554916,-12.75309658,,
03-Oct-22 13:55,-7.600002289,,-15.28554916,-12.75309658,,
03-Oct-22 14:05,-6.75,,-15.234375,-12.70192242,,
03-Oct-22 14:15,-7.75,,-17.47363281,-14.94118023,,
03-Oct-22 14:25,-6.75,,-15.234375,-12.70192242,,
03-Oct-22 14:35,-7.75,,-17.47363281,-14.94118023,,
03-Oct-22 14:45,-7.75,,-17.47363281,-14.94118023,,
03-Oct-22 14:55,-6.594285488,,-16.31791878,-13.78546619,,
03-Oct-22 15:05,-7.039998531,,-15.10835838,-12.5759058,,
03-Oct-22 15:15,-7.039998531,,-17.3476162,-14.81516361,,
03-Oct-22 15:25,-7.889998436,,-16.43492126,-13.90246773,,
03-Oct-22 15:35,-7.289999008,,-17.25972748,-14.72727299,,
03-Oct-22 15:45,-7.369998932,,-16.23132896,-13.69887447,,
03-Oct-22 15:55,-7.369998932,,-16.23132896,-13.69887447,,
03-Oct-22 16:05,-7.639998913,,-18.20836067,-15.67590523,,
03-Oct-22 16:15,-8.63999939,,-18.20836067,-15.67590523,,
03-Oct-22 16:25,-8.38999939,,-17.87242317,-15.33996773,,
03-Oct-22 16:35,-8.38999939,,-17.87242317,-15.33996773,,
03-Oct-22 16:45,-4.946326256,,-14.3594141,-11.82695866,,
03-Oct-22 16:55,-8.499997139,,-19.22753906,-16.69508362,,
03-Oct-22 17:05,-8.499997139,,-19.22753906,-16.69508362,,
03-Oct-22 17:16,-8.499997139,,-19.22753906,-16.69508362,,
03-Oct-22 17:26,-8.499997139,,-16.99804688,-14.46559143,,
03-Oct-22 17:36,-8.499997139,,-19.22753906,-16.69508362,,
03-Oct-22 17:46,-7.499997139,,-16.99804688,-14.46559143,,
03-Oct-22 17:56,-7.249997616,,-17.43945313,-14.90699768,,
03-Oct-22 18:06,-7.219997883,,-17.5617981,-15.0293417,,
03-Oct-22 18:16,-8.219997406,,-17.5617981,-15.0293417,,
03-Oct-22 18:26,-7.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 18:36,-7.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 18:46,-7.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 18:56,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 19:06,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 19:16,-7.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 19:26,-7.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 19:36,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 19:46,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 19:56,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 20:06,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 20:16,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 20:26,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 20:36,-5.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 20:46,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 20:56,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 21:06,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 21:16,-6.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 21:26,-6.469997406,,-17.41726685,-14.88481045,,
03-Oct-22 21:36,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 21:46,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 21:56,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 22:06,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 22:16,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 22:26,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 22:36,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 22:46,-4.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 22:56,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 23:06,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 23:16,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 23:26,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 23:36,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 23:46,-5.469997406,,-15.1867981,-12.6543417,,
03-Oct-22 23:56,-5.469997406,,-15.1867981,-12.6543417,,
04-Oct-22 00:06,-4.469997406,,-15.1867981,-12.6543417,,
04-Oct-22 00:16,-5.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 00:26,-5.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 00:36,-4.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 00:46,-4.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 00:56,-4.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 01:06,-5.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 01:16,-4.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 01:26,-3.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 01:36,-4.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 01:46,-4.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 01:56,-4.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 02:06,-3.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 02:17,-3.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 02:27,-4.469997406,,-15.1867981,-11.51085663,,
04-Oct-22 02:37,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 02:47,-3.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 02:57,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 03:07,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 03:17,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 03:27,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 03:37,-3.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 03:47,-3.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 03:57,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 04:07,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 04:17,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 04:27,-3.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 04:37,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 04:47,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 04:57,-3.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 05:07,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 05:17,-2.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 05:27,-3.809997559,,-13.81000137,-10.13405991,,
04-Oct-22 05:37,-3.149997711,,-15.1949234,-11.51898193,,
04-Oct-22 05:47,-4.149997711,,-12.96738434,-9.291442871,,
04-Oct-22 05:57,-3.149997711,,-12.96738434,-9.291442871,,
04-Oct-22 06:07,-3.149997711,,-15.1949234,-11.51898193,,
04-Oct-22 06:17,-6.418633461,,-17.04558945,-13.36964893,,
04-Oct-22 06:27,-4.379996777,,-15.23253822,-11.55659866,,
04-Oct-22 06:37,-3.305193901,,-15.15773582,-11.48179626,,
04-Oct-22 06:47,-4.729998589,,-15.15773582,-11.48179626,,
04-Oct-22 06:57,-4.729998589,,-15.15773582,-11.48179626,,
04-Oct-22 07:07,-4.729998589,,-15.15773582,-11.48179626,,
04-Oct-22 07:23,-4.729998589,,-15.15773582,-11.48179626,,
04-Oct-22 07:28,-4.899998188,,-16.22324371,-12.54730415,,
04-Oct-22 07:38,-4.949997425,,-15.94609451,-12.27015495,,
04-Oct-22 07:48,-5.949997425,,-15.94609451,-12.27015495,,
04-Oct-22 07:58,-5.949997425,,-15.94609451,-12.27015495,,
04-Oct-22 08:08,-4.949997425,,-15.94609451,-12.27015495,,
