SummaryOpenDTS,PV_NSC_Amb_Amb,PV_NSC_TC_Amb,PV_NSC_TC_ATC,PV_NSC_Amb_ATC
2020-12-02 04:30:00+00:00,-0.13,-0.13,-0.13,-0.13
2020-12-02 04:40:00+00:00,-0.3,-0.3,-0.3,-0.3
2020-12-02 04:50:00+00:00,-0.55,-0.55,-0.55,-0.55
2020-12-02 05:00:00+00:00,-0.41,-0.41,-0.41,-0.41
2020-12-02 05:10:00+00:00,0.04,0.04,0.04,0.04
2020-12-02 05:20:00+00:00,-0.36,-0.36,-0.36,-0.36
2020-12-02 05:30:00+00:00,-0.36,-0.36,-0.36,-0.36
2020-12-02 05:40:00+00:00,-0.21,-0.21,-0.21,-0.21
2020-12-02 05:50:00+00:00,-0.28,-0.28,-0.28,-0.28
2020-12-02 06:00:00+00:00,19.79,19.79,19.79,19.79
2020-12-02 06:10:00+00:00,-0.46,-0.46,-0.46,-0.46
2020-12-02 06:20:00+00:00,-0.37,-0.37,-0.37,-0.37
2020-12-02 06:30:00+00:00,-0.58,-0.58,-0.58,-0.58
2020-12-02 06:40:00+00:00,-0.57,-0.57,-0.57,-0.57
2020-12-02 06:50:00+00:00,-0.46,-0.46,-0.46,-0.46
2020-12-02 07:00:00+00:00,-0.57,-0.57,-0.57,-0.57
2020-12-02 07:10:00+00:00,-0.53,-0.53,-0.53,-0.53
2020-12-02 07:20:00+00:00,-0.57,-0.57,-0.57,-0.57
2020-12-02 07:30:00+00:00,-0.57,-0.57,-0.57,-0.57
2020-12-02 07:40:00+00:00,-0.57,-0.57,-0.57,-0.57
2020-12-02 07:50:00+00:00,18.4643,18.4643,18.4643,18.4643
2020-12-02 08:00:00+00:00,-1.21,-1.21,-1.21,-1.21
2020-12-02 08:10:00+00:00,-1.2,-1.2,-1.2,-1.2
2020-12-02 08:20:00+00:00,-1.08,-1.08,-1.08,-1.08
2020-12-02 08:30:00+00:00,-1.25,-1.25,-1.25,-1.25
2020-12-02 08:40:00+00:00,-1.27,1.5958,1.5958,-1.27
2020-12-02 08:50:00+00:00,-1.58,-1.58,-1.58,-1.58
2020-12-02 09:00:00+00:00,-1.58,1.2858,1.2858,-1.58
2020-12-02 09:10:00+00:00,-1.5,1.3658,1.3658,-1.5
2020-12-02 09:20:00+00:00,-1.66,1.2058,1.2058,-1.66
2020-12-02 09:30:00+00:00,-1.38,-1.38,-1.38,-1.38
2020-12-02 09:40:00+00:00,-1.48,1.3858,1.3858,-1.48
2020-12-02 09:50:00+00:00,-1.91,0.9558,0.9558,-1.91
2020-12-02 10:00:00+00:00,-1.9,0.9658,0.9658,-1.9
2020-12-02 10:10:00+00:00,11.2537,14.1195,14.1195,11.2537
2020-12-02 10:20:00+00:00,-1.78,-1.7739,-1.7739,-1.78
2020-12-02 10:30:00+00:00,-2.18,0.6858,0.6858,-2.18
2020-12-02 10:40:00+00:00,-1.94,0.9258,0.9258,-1.94
2020-12-02 10:50:00+00:00,-1.87,0.9958,0.9958,-1.87
2020-12-02 11:00:00+00:00,-2.23,0.6358,0.6358,-2.23
2020-12-02 11:10:00+00:00,-1.77,1.0958,1.0958,-1.77
2020-12-02 11:20:00+00:00,-2.06,0.8058,0.8058,-2.06
2020-12-02 11:30:00+00:00,-1.96,0.9058,0.9058,-1.96
2020-12-02 11:40:00+00:00,-2.07,0.7958,0.7958,-2.07
2020-12-02 11:50:00+00:00,-1.91,0.9558,0.9558,-1.91
2020-12-02 12:00:00+00:00,5.1155,7.9813,7.9813,5.1155
2020-12-02 12:10:00+00:00,-2.29,0.5758,0.5758,-2.29
2020-12-02 12:20:00+00:00,2.03,4.8958,4.8958,2.03
2020-12-02 12:30:00+00:00,-2.92,-0.0542,-0.0542,-2.92
2020-12-02 12:40:00+00:00,-2.87,-0.0042,-0.0042,-2.87
2020-12-02 12:50:00+00:00,-2.9,-0.0342,-0.0342,-2.9
2020-12-02 13:00:00+00:00,-2.98,-0.1142,-0.1142,-2.98
2020-12-02 13:10:00+00:00,-2.9,-0.0342,-0.0342,-2.9
2020-12-02 13:20:00+00:00,-2.94,-0.0742,-0.0742,-2.94
2020-12-02 13:30:00+00:00,-2.9,-0.0342,-0.0342,-2.9
2020-12-02 13:40:00+00:00,-2.83,0.0358,0.0358,-2.83
2020-12-02 13:50:00+00:00,-2.98,-0.1142,-0.1142,-2.98
2020-12-02 14:00:00+00:00,-2.88,-0.0142,-0.0142,-2.88
2020-12-02 14:10:00+00:00,-3.52,-0.6542,-0.6542,-3.52
2020-12-02 14:20:00+00:00,-3.61,-0.7442,-0.7442,-3.61
2020-12-02 14:30:00+00:00,-3.25,-0.3842,-0.3842,-3.25
2020-12-02 14:40:00+00:00,-3.68,-0.8142,-0.8142,-3.68
2020-12-02 14:50:00+00:00,-3.81,-0.9442,-0.9442,-3.81
2020-12-02 15:00:00+00:00,-3.71,-0.8442,-0.8442,-3.71
2020-12-02 15:10:00+00:00,-4.11,-1.2442,-1.2442,-4.11
2020-12-02 15:20:00+00:00,-3.73,-0.8642,-0.8642,-3.73
2020-12-02 15:30:00+00:00,-3.84,-0.9742,-0.9742,-3.84
2020-12-02 15:40:00+00:00,-4.31,-1.4442,-1.4442,-4.31
2020-12-02 15:50:00+00:00,15.2873,18.1531,18.1531,15.2873
2020-12-02 16:00:00+00:00,-4.13,-1.2642,-1.2642,-4.13
2020-12-02 16:10:00+00:00,-3.78,-0.9142,-0.9142,-3.78
2020-12-02 16:20:00+00:00,-3.82,-0.9542,-0.9542,-3.82
2020-12-02 16:30:00+00:00,-4.09,-1.2242,-1.2242,-4.09
2020-12-02 16:40:00+00:00,-4.19,-1.3242,-1.3242,-4.19
2020-12-02 16:50:00+00:00,-3.78,-0.9142,-0.9142,-3.78
2020-12-02 17:00:00+00:00,-4.63,-1.7642,-1.7642,-4.63
2020-12-02 17:10:00+00:00,-4.49,-1.6242,-1.6242,-4.49
2020-12-02 17:20:00+00:00,-4.6,-1.7342,-1.7342,-4.6
2020-12-02 17:30:00+00:00,-4.47,-1.6042,-1.6042,-4.47
2020-12-02 17:40:00+00:00,-4.69,-1.8242,-1.8242,-4.69
2020-12-02 17:50:00+00:00,-4.58,-1.7142,-1.7142,-4.58
2020-12-02 18:00:00+00:00,-1.1,1.7658,1.7658,-1.1
2020-12-02 18:10:00+00:00,-3.8,-0.9342,-0.9342,-3.8
2020-12-02 18:20:00+00:00,-3.7,-0.8342,-0.8342,-3.7
2020-12-02 18:30:00+00:00,-3.63,-0.7642,-0.7642,-3.63
2020-12-02 18:40:00+00:00,-4.47,-1.6042,-1.6042,-4.47
2020-12-02 18:50:00+00:00,-4.67,-1.8042,-1.8042,-4.67
2020-12-02 19:00:00+00:00,-5.54,-2.6742,-2.6742,-5.54
2020-12-02 19:10:00+00:00,-5.74,-2.8742,-2.8742,-5.74
2020-12-02 19:20:00+00:00,-5.56,-2.6942,-2.6942,-5.56
2020-12-02 19:30:00+00:00,-5.53,-2.6642,-2.6642,-5.53
2020-12-02 19:40:00+00:00,-5.64,-2.7742,-2.7742,-5.64
2020-12-02 19:50:00+00:00,-5.22,-2.3542,-2.3542,-5.22
2020-12-02 20:00:00+00:00,-5.58,-2.7142,-2.7142,-5.58
2020-12-02 20:10:00+00:00,-5.59,-2.7242,-2.7242,-5.59
2020-12-02 20:20:00+00:00,-5.7,-2.8342,-2.8342,-5.7
2020-12-02 20:30:00+00:00,-5.86,-2.9942,-2.9942,-5.86
2020-12-02 20:40:00+00:00,-5.86,-2.9942,-2.9942,-5.86
2020-12-02 20:50:00+00:00,-5.87,-3.0042,-3.0042,-5.87
2020-12-02 21:00:00+00:00,-6.13,-3.2642,-3.2642,-6.13
2020-12-02 21:10:00+00:00,-6.18,-3.3142,-3.3142,-6.18
2020-12-02 21:20:00+00:00,-6.02,-3.1542,-3.1542,-6.02
2020-12-02 21:30:00+00:00,-6.13,-3.2642,-3.2642,-6.13
2020-12-02 21:40:00+00:00,-5.42,-2.5542,-2.5542,-5.42
2020-12-02 21:50:00+00:00,-5.96,-3.0942,-3.0942,-5.96
2020-12-02 22:00:00+00:00,-6.02,-3.1542,-3.1542,-6.02
2020-12-02 22:10:00+00:00,-5.74,-2.8742,-2.8742,-5.74
2020-12-02 22:20:00+00:00,-6.02,-3.1542,-3.1542,-6.02
2020-12-02 22:30:00+00:00,-5.83,-2.9642,-2.9642,-5.83
2020-12-02 22:40:00+00:00,-5.75,-2.8842,-2.8842,-5.75
2020-12-02 22:50:00+00:00,-5.94,-3.0742,-3.0742,-5.94
2020-12-02 23:00:00+00:00,-6.02,-3.1542,-3.1542,-6.02
2020-12-02 23:10:00+00:00,-5.92,-3.0542,-3.0542,-5.92
2020-12-02 23:20:00+00:00,-5.91,-3.0442,-3.0442,-5.91
2020-12-02 23:30:00+00:00,-6.01,-3.1442,-3.1442,-6.01
2020-12-02 23:40:00+00:00,-5.83,-2.9642,-2.9642,-5.83
2020-12-02 23:50:00+00:00,-6.01,-3.1442,-3.1442,-6.01
2020-12-03 00:00:00+00:00,-5.94,-3.0742,-3.0742,-5.94
2020-12-03 00:10:00+00:00,-5.94,-3.0742,-3.0742,-5.94
2020-12-03 00:20:00+00:00,-5.97,-3.1042,-3.1042,-5.97
2020-12-03 00:30:00+00:00,-5.93,-3.0642,-3.0642,-5.93
2020-12-03 00:40:00+00:00,-5.8,-2.9342,-2.9342,-5.8
2020-12-03 00:50:00+00:00,-5.99,-3.1242,-3.1242,-5.99
2020-12-03 01:00:00+00:00,-5.99,-3.1242,-3.1242,-5.99
2020-12-03 01:10:00+00:00,-5.95,-3.0842,-3.0842,-5.95
2020-12-03 01:20:00+00:00,-6.01,-3.1442,-3.1442,-6.01
2020-12-03 01:30:00+00:00,-6.02,-3.1542,-3.1542,-6.02
2020-12-03 01:40:00+00:00,-5.9,-3.0342,-3.0342,-5.9
2020-12-03 01:50:00+00:00,-5.93,-3.0642,-3.0642,-5.93
2020-12-03 02:00:00+00:00,-5.81,-2.9442,-2.9442,-5.81
2020-12-03 02:10:00+00:00,-6.01,-3.1442,-3.1442,-6.01
2020-12-03 02:20:00+00:00,-5.93,-3.0642,-3.0642,-5.93
2020-12-03 02:30:00+00:00,-5.95,-3.0842,-3.0842,-5.95
2020-12-03 02:40:00+00:00,-5.99,-3.1242,-3.1242,-5.99
2020-12-03 02:50:00+00:00,-5.83,-2.9642,-2.9642,-5.83
2020-12-03 03:00:00+00:00,-5.79,-2.9242,-2.9242,-5.79
2020-12-03 03:10:00+00:00,-5.98,-3.1142,-3.1142,-5.98
2020-12-03 03:20:00+00:00,-6,-3.1342,-3.1342,-6
2020-12-03 03:30:00+00:00,-5.99,-3.1242,-3.1242,-5.99
2020-12-03 03:40:00+00:00,-5.46,-2.5942,-2.5942,-5.46
2020-12-03 03:50:00+00:00,-5.64,-2.7742,-2.7742,-5.64
2020-12-03 04:00:00+00:00,-5.79,-2.9242,-2.9242,-5.79
2020-12-03 04:10:00+00:00,-5.82,-2.9542,-2.9542,-5.82
2020-12-03 04:20:00+00:00,-5.98,-3.1142,-3.1142,-5.98
2020-12-03 04:30:00+00:00,-5.95,-3.0842,-3.0842,-5.95
2020-12-03 04:40:00+00:00,-6.02,-3.1542,-3.1542,-6.02
2020-12-03 04:50:00+00:00,-5.98,-3.1142,-3.1142,-5.98
2020-12-03 05:00:00+00:00,-5.94,-3.0742,-3.0742,-5.94
2020-12-03 05:10:00+00:00,-5.99,-3.1242,-3.1242,-5.99
2020-12-03 05:20:00+00:00,-6,-3.1342,-3.1342,-6
2020-12-03 05:30:00+00:00,-6.02,-3.1542,-3.1542,-6.02
2020-12-03 05:40:00+00:00,-6.02,-3.1542,-3.1542,-6.02
2020-12-03 05:50:00+00:00,-6.01,-3.1442,-3.1442,-6.01
2020-12-03 06:00:00+00:00,-5.99,-3.1242,-3.1242,-5.99
2020-12-03 06:10:00+00:00,-5.91,-3.0442,-3.0442,-5.91
2020-12-03 06:20:00+00:00,-6.02,-3.1542,-3.1542,-6.02
2020-12-03 06:30:00+00:00,-6.01,-3.1442,-3.1442,-6.01
2020-12-03 06:40:00+00:00,-5.89,-3.0242,-3.0242,-5.89
2020-12-03 06:50:00+00:00,5.19,8.0558,8.0558,5.19
2020-12-03 07:00:00+00:00,-5.32,-2.4542,-2.4542,-5.32
2020-12-03 07:10:00+00:00,-5.32,-2.4542,-2.4542,-5.32
2020-12-03 07:20:00+00:00,-5.24,-2.3742,-2.3742,-5.24
2020-12-03 07:30:00+00:00,-5.21,-2.3442,-2.3442,-5.21
2020-12-03 07:40:00+00:00,-5.01,-2.1442,-2.1442,-5.01
2020-12-03 07:50:00+00:00,-5.11,-2.2442,-2.2442,-5.11
2020-12-03 08:00:00+00:00,-5.25,-2.3842,-2.3842,-5.25
2020-12-03 08:10:00+00:00,-5.07,-2.2042,-2.2042,-5.07
2020-12-03 08:20:00+00:00,-5.25,-2.3842,-2.3842,-5.25
2020-12-03 08:30:00+00:00,34.37,37.2358,37.2358,34.37
2020-12-03 08:40:00+00:00,-4.55,-1.6842,-1.6842,-4.55
2020-12-03 08:50:00+00:00,-4.59,-1.7242,-1.7242,-4.59
2020-12-03 09:00:00+00:00,-4.58,-1.7142,-1.7142,-4.58
2020-12-03 09:10:00+00:00,-4.46,-1.5942,-1.5942,-4.46
2020-12-03 09:20:00+00:00,-4.78,-1.9142,-1.9142,-4.78
2020-12-03 09:30:00+00:00,-4.85,-1.9842,-1.9842,-4.85
2020-12-03 09:40:00+00:00,-4.7,-1.8342,-1.8342,-4.7
2020-12-03 09:50:00+00:00,-4.66,-1.7942,-1.7942,-4.66
2020-12-03 10:00:00+00:00,-4.32,-1.4542,-1.4542,-4.32
2020-12-03 10:10:00+00:00,-4.53,-1.6642,-1.6642,-4.53
2020-12-03 10:20:00+00:00,-4.79,-1.9242,-1.9242,-4.79
2020-12-03 10:30:00+00:00,-4.32,-1.4542,-1.4542,-4.32
2020-12-03 10:40:00+00:00,-4.56,-1.6942,-1.6942,-4.56
2020-12-03 10:50:00+00:00,-4.5,-1.6342,-1.6342,-4.5
2020-12-03 11:00:00+00:00,55.07,57.9358,57.9358,55.07
2020-12-03 11:10:00+00:00,-6.24,-3.3742,-3.3742,-6.24
2020-12-03 11:20:00+00:00,33.31,36.1758,36.1758,33.31
2020-12-03 11:30:00+00:00,12.87,15.7358,15.7358,12.87
2020-12-03 11:40:00+00:00,-6.94,-4.0742,-4.0742,-6.94
2020-12-03 11:50:00+00:00,-6.91,-4.0442,-4.0442,-6.91
2020-12-03 12:00:00+00:00,-6.86,-3.9942,-3.9942,-6.86
2020-12-03 12:10:00+00:00,-7.18,-4.3142,-4.3142,-7.18
2020-12-03 12:20:00+00:00,-6.77,-3.9042,-3.9042,-6.77
2020-12-03 12:30:00+00:00,-7.02,-4.1542,-4.1542,-7.02
2020-12-03 12:40:00+00:00,-6.74,-3.8742,-3.8742,-6.74
2020-12-03 12:50:00+00:00,-6.94,-4.0742,-4.0742,-6.94
2020-12-03 13:00:00+00:00,-7.28,-4.4142,-4.4142,-7.28
2020-12-03 13:10:00+00:00,-6.69,-3.8242,-3.8242,-6.69
2020-12-03 13:20:00+00:00,-6.81,-3.9442,-3.9442,-6.81
2020-12-03 13:30:00+00:00,-6.63,-3.7642,-3.7642,-6.63
2020-12-03 13:40:00+00:00,-6.91,-4.0442,-4.0442,-6.91
2020-12-03 13:50:00+00:00,-6.81,-3.9442,-3.9442,-6.81
2020-12-03 14:00:00+00:00,30.45,33.3158,33.3158,30.45
2020-12-03 14:10:00+00:00,-7.32,-4.4542,-4.4542,-7.32
2020-12-03 14:20:00+00:00,-7.78,-4.9142,-4.9142,-7.78
2020-12-03 14:30:00+00:00,-8.07,-5.2042,-5.2042,-8.07
2020-12-03 14:40:00+00:00,-7.73,-4.8642,-4.8642,-7.73
2020-12-03 14:50:00+00:00,-7.74,-4.8742,-4.8742,-7.74
2020-12-03 15:00:00+00:00,-8.11,-5.2442,-5.2442,-8.11
2020-12-03 15:10:00+00:00,-8.52,-5.6542,-5.6542,-8.52
2020-12-03 15:20:00+00:00,-8.35,-5.4842,-5.4842,-8.35
2020-12-03 15:30:00+00:00,-8.39,-5.5242,-5.5242,-8.39
2020-12-03 15:40:00+00:00,-8.42,-5.5542,-5.5542,-8.42
2020-12-03 15:50:00+00:00,-8.64,-5.7742,-5.7742,-8.64
2020-12-03 16:00:00+00:00,-8.64,-5.7742,-5.7742,-8.64
2020-12-03 16:10:00+00:00,-8.49,-5.6242,-5.6242,-8.49
2020-12-03 16:20:00+00:00,-8.62,-5.7542,-5.7542,-8.62
2020-12-03 16:30:00+00:00,-8.39,-5.5242,-5.5242,-8.39
2020-12-03 16:40:00+00:00,-8.5,-5.6342,-5.6342,-8.5
2020-12-03 16:50:00+00:00,-8.49,-5.6242,-5.6242,-8.49
2020-12-03 17:00:00+00:00,-8.41,-5.5442,-5.5442,-8.41
2020-12-03 17:10:00+00:00,-8.47,-5.6042,-5.6042,-8.47
2020-12-03 17:20:00+00:00,-8.62,-5.7542,-5.7542,-8.62
2020-12-03 17:30:00+00:00,-8.43,-5.5642,-5.5642,-8.43
2020-12-03 17:40:00+00:00,6.61,9.4758,9.4758,6.61
2020-12-03 17:50:00+00:00,-7.73,-4.8642,-4.8642,-7.73
2020-12-03 18:00:00+00:00,-7.8,-4.9342,-4.9342,-7.8
2020-12-03 18:10:00+00:00,16.3557,19.2215,19.2215,16.3557
2020-12-03 18:20:00+00:00,-8.58,-5.7142,-5.7142,-8.58
2020-12-03 18:30:00+00:00,-8.32,-5.4542,-5.4542,-8.32
2020-12-03 18:40:00+00:00,-8.58,-5.7142,-5.7142,-8.58
2020-12-03 18:50:00+00:00,-8.6,-5.7342,-5.7342,-8.6
2020-12-03 19:00:00+00:00,-8.79,-5.9242,-5.9242,-8.79
2020-12-03 19:10:00+00:00,-9.18,-6.3142,-6.3142,-9.18
2020-12-03 19:20:00+00:00,-8.7,-5.8342,-5.8342,-8.7
2020-12-03 19:30:00+00:00,-8.9,-6.0342,-6.0342,-8.9
2020-12-03 19:40:00+00:00,-9.25,-6.3842,-6.3842,-9.25
2020-12-03 19:50:00+00:00,-8.89,-6.0242,-6.0242,-8.89
2020-12-03 20:00:00+00:00,-8.77,-5.9042,-5.9042,-8.77
2020-12-03 20:10:00+00:00,-8.93,-6.0642,-6.0642,-8.93
2020-12-03 20:20:00+00:00,-8.76,-5.8942,-5.8942,-8.76
2020-12-03 20:30:00+00:00,-8.79,-5.9242,-5.9242,-8.79
2020-12-03 20:40:00+00:00,-8.95,-6.0842,-6.0842,-8.95
2020-12-03 20:50:00+00:00,-8.88,-6.0142,-6.0142,-8.88
2020-12-03 21:00:00+00:00,-6.1,-3.2342,-3.2342,-6.1
2020-12-03 21:10:00+00:00,3.67,6.5358,6.5358,3.67
2020-12-03 21:20:00+00:00,-7.32,-4.4542,-4.4542,-7.32
2020-12-03 21:30:00+00:00,-7.39,-4.5242,-4.5242,-7.39
2020-12-03 21:40:00+00:00,-7.37,-4.5042,-4.5042,-7.37
2020-12-03 21:50:00+00:00,-7.33,-4.4642,-4.4642,-7.33
2020-12-03 22:00:00+00:00,-7.38,-4.5142,-4.5142,-7.38
2020-12-03 22:10:00+00:00,-7.39,-4.5242,-4.5242,-7.39
2020-12-03 22:20:00+00:00,-7.39,-4.5242,-4.5242,-7.39
2020-12-03 22:30:00+00:00,-7.3,-4.4342,-4.4342,-7.3
2020-12-03 22:40:00+00:00,-8.9,-6.0342,-6.0342,-8.9
2020-12-03 22:50:00+00:00,-8.9,-6.0342,-6.0342,-8.9
2020-12-03 23:00:00+00:00,-9.05,-6.1842,-6.1842,-9.05
2020-12-03 23:10:00+00:00,-8.85,-5.9842,-5.9842,-8.85
2020-12-03 23:20:00+00:00,-9.02,-6.1542,-6.1542,-9.02
2020-12-03 23:30:00+00:00,-9.02,-6.1542,-6.1542,-9.02
2020-12-03 23:40:00+00:00,-8.78,-5.9142,-5.9142,-8.78
2020-12-03 23:50:00+00:00,-8.95,-6.0842,-6.0842,-8.95
2020-12-04 00:00:00+00:00,-9.18,-6.3142,-6.3142,-9.18
2020-12-04 00:10:00+00:00,-8.64,-5.7742,-5.7742,-8.64
2020-12-04 00:20:00+00:00,-8.84,-5.9742,-5.9742,-8.84
2020-12-04 00:30:00+00:00,-8.74,-5.8742,-5.8742,-8.74
2020-12-04 00:40:00+00:00,-9.07,-6.2042,-6.2042,-9.07
2020-12-04 00:50:00+00:00,-8.95,-6.0842,-6.0842,-8.95
2020-12-04 01:00:00+00:00,-8.59,-5.7242,-5.7242,-8.59
2020-12-04 01:10:00+00:00,-8.76,-5.8942,-5.8942,-8.76
2020-12-04 01:20:00+00:00,-8.99,-6.1242,-6.1242,-8.99
2020-12-04 01:30:00+00:00,-9.1,-6.2342,-6.2342,-9.1
2020-12-04 01:40:00+00:00,-8.77,-5.9042,-5.9042,-8.77
2020-12-04 01:50:00+00:00,-8.76,-5.8942,-5.8942,-8.76
2020-12-04 02:00:00+00:00,-9.04,-6.1742,-6.1742,-9.04
2020-12-04 02:10:00+00:00,-9.01,-6.1442,-6.1442,-9.01
2020-12-04 02:20:00+00:00,-8.97,-6.1042,-6.1042,-8.97
2020-12-04 02:30:00+00:00,-8.97,-6.1042,-6.1042,-8.97
2020-12-04 02:40:00+00:00,-9.05,-6.1842,-6.1842,-9.05
2020-12-04 02:50:00+00:00,-8.97,-6.1042,-6.1042,-8.97
2020-12-04 03:00:00+00:00,-8.79,-5.9242,-5.9242,-8.79
2020-12-04 03:10:00+00:00,-8.78,-5.9142,-5.9142,-8.78
2020-12-04 03:20:00+00:00,-8.95,-6.0842,-6.0842,-8.95
2020-12-04 03:30:00+00:00,-9.02,-6.1542,-6.1542,-9.02
2020-12-04 03:40:00+00:00,-8.65,-5.7842,-5.7842,-8.65
2020-12-04 03:50:00+00:00,-8.63,-5.7642,-5.7642,-8.63
2020-12-04 04:00:00+00:00,-8.85,-5.9842,-5.9842,-8.85
2020-12-04 04:10:00+00:00,-9.05,-6.1842,-6.1842,-9.05
2020-12-04 04:20:00+00:00,-8.8,-5.9342,-5.9342,-8.8
2020-12-04 04:30:00+00:00,-8.61,-5.7442,-5.7442,-8.61
2020-12-04 04:40:00+00:00,-8.64,-5.7742,-5.7742,-8.64
2020-12-04 04:50:00+00:00,-8.85,-5.9842,-5.9842,-8.85
2020-12-04 05:00:00+00:00,-9.1,-6.2342,-6.2342,-9.1
2020-12-04 05:10:00+00:00,-9.15,-6.2842,-6.2842,-9.15
2020-12-04 05:20:00+00:00,-8.56,-5.6942,-5.6942,-8.56
2020-12-04 05:30:00+00:00,-8.87,-6.0042,-6.0042,-8.87
2020-12-04 05:40:00+00:00,-8.93,-6.0642,-6.0642,-8.93
2020-12-04 05:50:00+00:00,-9.03,-6.1642,-6.1642,-9.03
2020-12-04 06:00:00+00:00,-9.1,-6.2342,-6.2342,-9.1
2020-12-04 06:10:00+00:00,-8.84,-5.9742,-5.9742,-8.84
2020-12-04 06:20:00+00:00,-8.84,-5.9742,-5.9742,-8.84
2020-12-04 06:30:00+00:00,-8.56,-5.6942,-5.6942,-8.56
2020-12-04 06:40:00+00:00,-8.85,-5.9842,-5.9842,-8.85
2020-12-04 06:50:00+00:00,-8.54,-5.6742,-5.6742,-8.54
2020-12-04 07:00:00+00:00,-8.6,-5.7342,-5.7342,-8.6
2020-12-04 07:10:00+00:00,-8.98,-6.1142,-6.1142,-8.98
2020-12-04 07:20:00+00:00,-8.59,-5.7242,-5.7242,-8.59
2020-12-04 07:30:00+00:00,-8.19,-5.3242,-5.3242,-8.19
2020-12-04 07:40:00+00:00,-8.71,-5.8442,-5.8442,-8.71
2020-12-04 07:50:00+00:00,-8.9,-6.0342,-6.0342,-8.9
2020-12-04 08:00:00+00:00,-8.69,-5.8242,-5.8242,-8.69
2020-12-04 08:10:00+00:00,-8.86,-5.9942,-5.9942,-8.86
2020-12-04 08:20:00+00:00,13.4983,16.3641,16.3641,13.4983
2020-12-04 08:30:00+00:00,2.0055,4.8713,4.8713,2.0055
2020-12-04 08:40:00+00:00,-8.47,-5.6042,-5.6042,-8.47
2020-12-04 08:50:00+00:00,-8.4,-5.5342,-5.5342,-8.4
2020-12-04 09:00:00+00:00,-9.08,-6.2142,-6.2142,-9.08
2020-12-04 09:10:00+00:00,-8.71,-5.8442,-5.8442,-8.71
2020-12-04 09:20:00+00:00,-8.12,-5.2542,-5.2542,-8.12
2020-12-04 09:30:00+00:00,-2.0459,0.8199,0.8199,-2.0459
2020-12-04 09:40:00+00:00,-9.02,-6.1542,-6.1542,-9.02
2020-12-04 09:50:00+00:00,-49.84,-46.9742,-46.9742,-49.84
2020-12-04 10:00:00+00:00,-49.85,-46.9842,-46.9842,-49.85
2020-12-04 10:10:00+00:00,-49.63,-46.7642,-46.7642,-49.63
2020-12-04 10:20:00+00:00,-49.65,-46.7842,-46.7842,-49.65
2020-12-04 10:30:00+00:00,-49.7,-46.8342,-46.8342,-49.7
2020-12-04 10:40:00+00:00,-49.72,-46.8542,-46.8542,-49.72
2020-12-04 10:50:00+00:00,-49.99,-47.1242,-47.1242,-49.99
2020-12-04 11:00:00+00:00,-50.2,-47.3342,-47.3342,-50.2
